Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL,Followers,Friends,Favorite
@thehill Only 10?????!!! We need to let everyone know that Trump is trying to kill Social Security and Medicare. What a horrible imbecile!!!,Trump,8/11/2020 23:57,impeachmentDT,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335858901389317,101,339,0
@realDonaldTrump Sick!,Trump,8/11/2020 23:57,trump_nhl,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335858666450950,17476,80,4
"@realDonaldTrump There is widespread INFECTION of the Covid19 in this country.  Massive UNEMPLOYMENT.  OVER 160,000 DEAD.  But Trump doesn’t care.  He lives for the weekends so he can golf at one of HIS properties at taxpayer expense. HE. JUST. DOESN’T. CARE.",Trump,8/11/2020 23:57,always92234822,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335858112630785,195,57,94
Democratic Party sets rules for criticizing Joe Biden's VP pick Kamala Harris https://t.co/Rv1CFd5Vkr #SmartNews,Biden,8/11/2020 23:57,RaiderNation702,SmartNews | スマートニュース,1.29E+18,https://twitter.com/statuses/1293335857999409153,110,395,0
"@dumbassgenius Welcome to Hell! - This one is on Trump, period!",Trump,8/11/2020 23:57,democraticbear,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335857785708544,16089,14457,1
@DonaldJTrumpJr Remember when donald trump did business deals with the gambino crime family.  Just saying boy jr. Your family is corrupt,Trump,8/11/2020 23:57,al_barese,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335857760436230,0,0,0
"Seeing people out in the streets, challenging institutions with resignations and exposés, and amplifying mutual aid fundraising gives me far more hope than a Biden/Harris ticket.",Biden,8/11/2020 23:57,dalinaaimee,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335857622122496,628,1147,10
"@shelleycarbone She got support from Trump? That’s perfect, now the left will hate her",Trump,8/11/2020 23:57,JoeBill77427976,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335857466875905,63,288,0
@Go321D i have been told blacks all are like the blacks in sc. the 50 nd olde rblacks love hilary and biden so much they can have them.they can have their racist policys and support those who would trash mlk in 60's.,Biden,8/11/2020 23:57,Robbins17Chris,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335857378791424,1783,2108,1
fake blonde trump fans.. karen teenager version DHSHSH oh get a life girl,Trump,8/11/2020 23:57,buttcplora,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335857143963649,322,314,0
Well that was fast! Is there anyone woman out there aside from the OAN placeholder that Trump thinks is not nasty?! https://t.co/JcfuHT98ri,Trump,8/11/2020 23:57,sandboxws,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335857060077572,395,1117,0
"@ThomasJTobin1 I see it 'wasn't your responsibility' to report abusive priests, but you take it upon yourself to declare Biden is not a Catholic when he IS, and he has not been ex-communicated. I bet his standing is better than yours.",Biden,8/11/2020 23:57,Newmoonflower99,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335856757997569,513,1316,2
@RachBlevins LMAO could def see KHive/DNC blaming Tulsi if Biden loses,Biden,8/11/2020 23:57,TwistedPika,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335856380440578,334,1398,0
The election is really Trump vs Harris,Trump,8/11/2020 23:57,JSamulakCLE,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335856225431552,796,377,1
@danlesac Lol. I was imagining some monstrosity with wooden carvings of Obama and Trump fighting as legs 🤣,Trump,8/11/2020 23:57,Andrea_A75,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335855940210694,192,98,0
Joe Biden selects Senator Kamala Harris to be his vice presidential running mate   https://t.co/z5i5AcpowX,Biden,8/11/2020 23:57,SBennMdDelegate,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335855831175168,76,375,0
"@Euse_PR ??? me?! I hate Kamala Harris exactly as I do Trump. Not a neoliberal like she is. Heck, even Trump liked her policy stances enough to donate to her.",Trump,8/11/2020 23:57,chukAlsina,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335854350348288,3168,3196,0
"kamala actively worked against those in poverty, poc, trans men/women, & sex workers. biden is a rapist with dementia. this election is terrible",Biden,8/11/2020 23:57,melaniecaddel,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335854249910272,347,257,1
@michaelbeatty3 Will she promise this time that she will truly move to Canada after Trump wins?,Trump,8/11/2020 23:57,mike77barry,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335853411033089,252,346,1
@mmpadellan Trump set the bar pretty low. The current cabinet is a freaking Freak show.,Trump,8/11/2020 23:57,ChrisAlex13927,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335852916056068,683,1101,0
"Barr Has Secret Evidence, White House Shooter, Biden Chooses Harris, China Chooses Biden _ RedPill78 https://t.co/EpWj7W9lWs https://t.co/XYDRxDexrw",Biden,8/11/2020 23:57,dogcicle,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335852249038848,4123,4984,0
"@maggieNYT The difference here is Biden can't remember what she said,  so they'll be able to get past it.",Biden,8/11/2020 23:57,b_weishahn,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335851611697152,29,167,0
What else do you expect from a fake president and king of liars Trump saying “We don’t have a problem with the virus?”,Trump,8/11/2020 23:57,ExpeditoIbarbia,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335851070451712,0,6,0
"@BrandiKruse So much for women of color in responsible positions being supported by the far left.  
""We love you if you do what we say.""
Pretty much like Trump.

Today Seattle officially enters Hospice Care.
Will the last rational person out, remember to pull the plug.",Trump,8/11/2020 23:57,Writer_KEdwards,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335850848198656,103,365,8
@whaleswarrior Why is Pres Trump asking for Plasma? Is it for the children?,Trump,8/11/2020 23:57,Saraoh54021539,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335850533740545,384,421,1
"I’ve received a hacked advance copy of Joe Biden’s concession speech for election night:

“I’m sorry, my time is up.” https://t.co/ReHEICXgGG",Biden,8/11/2020 23:57,wickedgrin1,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335850416300032,82,72,0
"Trump slams Kamala Harris after VP pick, claims 'she was my number one pick'

https://t.co/C4MSEJDT8r",Trump,8/11/2020 23:57,gupdiver,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335850093170688,2640,3533,0
Idk all the facts about kamaala but I know for a fact I’m tryn get Trump out of there 🤷🏾‍♂️,Trump,8/11/2020 23:57,Mikeeyymike,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335849611010053,346,326,0
"Media being trash≠Trump is good

I hate the media. HATE them. And Russia was always stupid. 

But media bad doesn’t make trump not bad. Horrible argument https://t.co/pORMuHvAjq",Trump,8/11/2020 23:57,tha2r3m,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335848528875520,124,668,0
It’s like Biden’s campaign cannot read or sumn we barley trust his dumb ass now why would he get Kamala as his Vice President ......,Biden,8/11/2020 23:57,TAMAHOOCHIE,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335848528814081,10054,1606,6
No shit right. What about Joe’s Tara READE. JoeBuckDumbFuck gets a pass? I call BULLSHIT! Where is Tara? Paid to be quiet? Where’s Hunter lately? Manning the Biden bunker? https://t.co/TgeTAdC6wb,Biden,8/11/2020 23:57,docjohnson525,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335847849398272,438,634,1
#Trump should bring Tulsi Gabbard in as VP..,Trump,8/11/2020 23:57,Hadz40,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335847681396738,307,414,1
I am NOT endorsing Trump tho. I don't want him either 🥴,Trump,8/11/2020 23:57,thickmsgangsta,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335847216001029,344,315,0
@TeaPainUSA I could see trump pulling a stunt like making Ivanka his running mate.,Trump,8/11/2020 23:57,Cyborxxxx,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335847190896642,72,280,0
"@JJ00923527 Thanks! We need to get the word RAPIST in many more tweets.

If Biden had been such a rapist PIG, the other side would be screaming it from the roof.",Biden,8/11/2020 23:57,OregonDarryl,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335847148781573,8260,8500,0
@DanForestNC Time for change... Republicans will not have your back if they support Trump failed Presidency. If you truly want change it's time to look to the future. No more failed policies that take lives...VOTE no to scared Republicans who continue to support Trump. We need real leaders.,Trump,8/11/2020 23:57,joelwillard1943,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335847018864641,43,69,0
Pro-Lifers Rip Biden for Picking ‘Abortion Extremist’ Harris https://t.co/wAO8QajggG https://t.co/NQ62vW1B2L,Biden,8/11/2020 23:57,USSANews,UssaNews.com Poster,1.29E+18,https://twitter.com/statuses/1293335846913863680,40461,39563,2
Here's why Joe Biden chose Kamala Harris as his VP  https://t.co/HiT3d1E7KH,Biden,8/11/2020 23:57,danielbeland,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335846750478338,3938,5005,1
"I have one last complaint about Biden-Harris and then I'm done. All Kool-Aid drinking from now until November. Promise.

Why in the fuck did it take this long for Biden to announce this pick? https://t.co/6kJu4JbHNq",Biden,8/11/2020 23:57,djmeph,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335845957701637,4155,3045,0
it feels like joe biden purposefully wants to lose votes from the left❤️,Biden,8/11/2020 23:57,chapelbarnes,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335845957599232,59,93,1
@ThomasJTobin1 What the F are you talking about ? Joe Biden is a staunch catholic. Long ago that was the only thing I held against him.  I mean throw something at him that makes sense. He goes to church on Sunday’s not a golf club,Biden,8/11/2020 23:57,dtheavenger,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335845857099776,7467,5958,13
@AshBCoffin I feel the same when the entire democratic field complains about trump and the state of anything when they could just have bernie,Trump,8/11/2020 23:57,emperorkursan,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335845571899392,210,1172,29
Biden with a game one J.R Smith play https://t.co/o1gdm7C57X,Biden,8/11/2020 23:57,SimpleBrownGuy,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335845496401920,224,580,1
"""encouraging others to vote for Biden as the “lesser of two evils” this is what I did last election and look how that turned out. I think voter turnout will stick this year. I know I'm not voting for either of the parties. So disappointing 🙁",Biden,8/11/2020 23:57,Nobuddyspecial1,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335845022232578,48,268,1
@no_silenced Trump 2020 to infinity and beyond!,Trump,8/11/2020 23:57,TheresaBrigner,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335844913381381,2043,4929,0
"@CHIZMAGA Let us not forget back I believe in 1994 Biden's crime bill put people in jail for a long time for the first offenses of smoking a joint. 

Of course, legs up Kamala put more blacks in prison than almost any other prosecutor.",Biden,8/11/2020 23:57,DavidLowski,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335844745555971,2852,3037,0
@Bill_Maxwell_ Oh honey he’s hitting up Trump’s stash of Depends.,Trump,8/11/2020 23:57,LilBtch1103,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335844644777984,369,731,0
@MollyJongFast I'm sorry.  This woman worked for Donald Trump? Really?,Trump,8/11/2020 23:57,Slingerofhash1,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335844519120899,21,84,0
"@_wright4u_ Were these students or just trump
Folks from Morgantown?",Trump,8/11/2020 23:57,FerrisQueller_2,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335843764080641,1623,1543,0
"Video by Gematria Effect News
""Jesuit Order /Joe Biden Picks Kamala Harris After Death of James Kamala Harris at Age 70. 8/11/2020

Always by the numbers. This year has been the year of the Jesuits, as far as events go. More evidence

https://t.co/Vtc6xCnCt4",Biden,8/11/2020 23:57,JenMax57,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335842812039168,2359,2585,0
"@BretBaier ‘Nasty’ is Trump’s insult of choice for women - women who disagree with him, women who question him with facts and the truth, women he feels threatened by.",Trump,8/11/2020 23:57,Christy85286792,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335842522566656,40,55,0
@realDonaldTrump So Donny have you ever looked at all the tweets sent to you? The majority are anti-Trump..lol  That ought to give you a clue to how the election is going to turn out.  People are tired of your incompetence. https://t.co/0SP9In14Xo,Trump,8/11/2020 23:57,LisaTrompke,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335841763278849,9,47,0
As usual lineralsgitheads try to steal the movement slogans because pretending to be on our side is easier than changing your platform to reflect that. FUCK JOE BIDEN,Biden,8/11/2020 23:57,ParadoxicalMoti,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335841746477056,154,213,0
"You best worry about MR Osoff and the close to 160,000 Americans who have died to the incompetence of impeached President Trump https://t.co/zu04DXvgsv",Trump,8/11/2020 23:57,big_mize,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335841729843200,3826,3421,0
@mini_bubbly I cried happy tears when Obama was elected and I will again when Biden & Harris are too.,Biden,8/11/2020 23:57,iiimagineiii,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335841406943232,1132,1531,2
Smart move. If everything goes as expected she could run for POTUS the following term due to Biden's age. https://t.co/sUcLsO6LXj,Biden,8/11/2020 23:57,JER_Richarte,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335840509370369,415,464,1
"@JohnCornyn I know something worse:  your senate votes have supported Trump’s position 96.4% of the time.  
Texas voters of conscience should always remember you are a leading member  of the Trump cult. This will be the permanent stain on your political career. Coward.",Trump,8/11/2020 23:57,Mike2Devlin,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1293335839964102662,41,116,0
@politvidchannel Why would he stay when Trump is going to leave? 🙄,Trump,8/11/2020 23:57,fras99,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335839649529860,35042,21141,20
If you asked me to sum up the Biden/Harris ticket I'd say: Progressive Authoritarians.... Which is quite frankly frightening.,Biden,8/11/2020 23:57,NarrativeFilter,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335839431446529,122,458,2
"@NickAdamsinUSA She’s a hateful person, TRUMP ON 2020 🇺🇸🇺🇸",Trump,8/11/2020 23:57,franci_franklin,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335838776942592,402,594,0
Biden and her? Smh there’s never gonna be good change in this country https://t.co/6UC6hOtzL7,Biden,8/11/2020 23:57,Ashorfoee,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335838277931009,1034,2198,1
"I didn't consider voting for Obama because he's half Black and I'm certainly NOT going to consider voting for Biden because his VP pick is half Black either. 

Vote based on POLICY not IDENTITY POLITICS!",Biden,8/11/2020 23:57,CoddeMilligan,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335838135185408,1885,1248,26
"@Bess_Buy Harris is fantastic when it comes to debating... but Biden might be in a tough spot. We’ll see what happens, there’s a lot of people more silent than excited for Harris",Biden,8/11/2020 23:57,aFrozenRhino,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335838131093515,225,270,1
Biden 2020 only for Kamala 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰✨✨✨✨✨✨✨,Biden,8/11/2020 23:57,claudcrom,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335838051446785,443,376,17
"How pathetic it is to see Harris get back on her knees for power ! Dems , She ain't even black ! If that's all you need ,  to get a pass from the Blacks for all the shit that Biden said... You deserve those Dem shit cities ... for damn sure !",Biden,8/11/2020 23:57,KeelingMarco,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335837778862083,89,328,2
Donald and Ivanka Trump Donated Thousands to Kamala Harris - Second Nexus https://t.co/Ng1EKcDDyS,Trump,8/11/2020 23:57,suzyqter,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335837766107137,242,222,0
"@thebradfordfile Joe Biden selects a running mate who gained zero traction with black voters, ran an embarrassing primary campaign whose only bright spot was calling him a racist, and comes from a state he was already winning by 20 points. No imagination/inspiration in that choice whatsoever",Biden,8/11/2020 23:57,dibmustang2015,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335837665452032,1880,3292,0
If the stock market rallies tommorow- it’s because of Biden & Harris. They restored hope in our Republic.,Biden,8/11/2020 23:57,MamaD67801293,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335837661265921,1222,1022,4
@kaitlancollins TRUMP IS TOAST,Trump,8/11/2020 23:57,glenn16917327,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335837392941056,13,185,0
I will now vote for biden!!,Biden,8/11/2020 23:57,depp13427,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335837317435395,1,16,0
people are mad about this but we have no other option i don’t want another 4 of tr*mp. they’re not perfect (or the best) but hardly any politician is. most celebs will endorse biden so i’m sorry but you’ll have to get use to it,Biden,8/11/2020 23:57,fridasts17,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335837237579777,431,1182,0
@realDonaldTrump Trump will destroy America!!😡,Trump,8/11/2020 23:57,Mikejoiner16,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335837015515139,115,884,0
DON'T LET TRUMP KILL YOUR KIDS. MISSING A LITTLE SCHOOL IS BETTER THAN MISSING YOUR CHILDREN FOR EVER. GOV HAS TO FUND SAFETY IN SCHOOL. TAKE A FEW BILLION FROM THE PENTAGON. THEY ARE A CORRUPT MONEY PIT.,Trump,8/11/2020 23:57,NelsonCMelende4,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335836843532288,7,45,0
"Trump's just making a mess again and will walk away from it in January.
#TrumpIsACompleteFailure and he knows he's losing. https://t.co/B2FYWsA0sI",Trump,8/11/2020 23:57,norisgirl,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335836176592896,30136,28978,1
@thekjohnston As if trump doesn’t insult people 10x a day every day lol,Trump,8/11/2020 23:57,Jordans86322174,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335836122062848,4,0,0
@funder Will Trump get rid of pence and put Kanye instead on the ticket,Trump,8/11/2020 23:57,thecatsmom,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335836042260481,72,441,0
going to school the day after was pure shit. the world felt so gloomy and dark and hearing people scream “Trump train” down the halls will forever be in my mind. forever. https://t.co/l9kQjLn1Mf,Trump,8/11/2020 23:57,ThisBeLi,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335835643908099,1947,1037,7
"@saradannerdukic W/the greatest respect, I disagree. For a normal man that might be, but a normal man has empathy and, after realizing he doesn't understand, can use empathy to imagine how others feel. Trump has no empathy  he can't imagine how others feel bc he can't feel, & he doesn't care.",Trump,8/11/2020 23:57,harkaflark,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335834393866241,188,214,1
"@thehill What a joke, like Joe Biden had anything to do with that decision",Biden,8/11/2020 23:57,FIJIFLOWERS,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335834062548992,155,217,5
@GOPLeader Trump wants to turn the U.S. into Munich 1933,Trump,8/11/2020 23:57,OGrealneal,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335833714593792,4,109,0
@newshour It is not reporting to gossip about and breathlessly repeat the nasties that trump puts out. I changed the channel. Not the kind of celebrity gossip that Gwen would ever engage in. Time (overdue) for a course correction.,Trump,8/11/2020 23:57,anndaly,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335833504874496,1497,1185,0
@samditzhazy Trump's in trouble,Trump,8/11/2020 23:57,DavidWestwate15,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335833488097282,30,26,0
I know. Right! It’s Biden-Harris. https://t.co/WF7EZEurTF,Biden,8/11/2020 23:57,erineileengray,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335833001566215,2269,2033,2
@BradleyWhitford He doesn't consider Biden a real Catholic because Biden isn't Pro-Life,Biden,8/11/2020 23:57,RoctexterNY,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335832967946240,45,216,1
@GOPLeader You can't even find any real things to say. Just give up. Its easy. Trump doesn't care about you. Just...stop,Trump,8/11/2020 23:57,doctorwhoviana,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335832724725761,308,275,0
"B S If the Republican's would have taken it serious from the start when the experts tolled trump, get masks, test kits, tell Americans keep their distance, etc. We might not have lost 160,000 +Americans , 5 Mill, + in hospitals suffering, unemployment, markets shot to hell.",Trump,8/11/2020 23:57,vnam67,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335832519041024,3,1,0
Y'all need to stop setting shit on fire cuz you dumb sumbitches are gonna need something to burn down when Trump gets reelected in November!,Trump,8/11/2020 23:57,HaleyRegan2024,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335832401780737,1478,3254,1
Kamala Harris is literally being attacked by all these white supermist even that fat pos trump called her nasty if you haven’t realized by now he calls many women especially woc nasty he can’t bare strong women coming at him because he prefers women like Melania,Trump,8/11/2020 23:57,LiterallyJunsun,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335832208736256,614,204,0
"@jgownder 75% of the diehard progressive Biden hate is from bots and tweens, but that adult 25% is a truly mystifying contingent",Biden,8/11/2020 23:57,PKMerlott,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335831999021056,1115,1283,2
"It is what it is, anything but trump https://t.co/Cg0uyWj4vu",Trump,8/11/2020 23:57,jvneebvg,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335831386697728,136,291,0
"@ToLearned awww, are someone’s feeeeeewings hurt? presidents get dissed  it’s part of the job.  but so is actual positive action, which trump has not done significantly. and gathering is large groups is the foundation of this country.",Trump,8/11/2020 23:57,eridanis_blue,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1293335831252525057,145,406,0
"Speaking to everyone out there who wants Trump gone. We must use our voices in every capacity to change this ticket. If the Dems intend to represent us they need to pick someone who can win. She has already alienated herself by being South Asian. Tell Joe, HELL NO! #notblack",Trump,8/11/2020 23:57,HeidiTruth,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335830958727168,10,44,0
"@HawaiiDelilah yes
the entire party and all of it's subsets need to unite in order to deal the trump the most crushing defeat",Trump,8/11/2020 23:57,jatry_again,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335830900158466,406,1349,15
"@62cinmar Biden looks like he forgot where he was, no shot he could recite the pledge.",Biden,8/11/2020 23:57,DinkDinkler,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335830795345921,26,177,0
"@kylegriffin1 Trump, Barr and Jared and Ivanka gassed the peaceful protesters!
#NeverForget",Trump,8/11/2020 23:57,MsActiviss,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335830149431296,16393,13547,10
@Yamiche While trump has done both.,Trump,8/11/2020 23:57,HopeRipple2,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335829268647937,845,947,0
"@Acyn It’s also very, very sick (in a Freudian way) that Trump calls any woman who shows any trace of autonomy “nasty.” Women are supposed to be submissive in his view, othwrwise they’re “nasty” like... his mother?",Trump,8/11/2020 23:57,docfeetz,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1293335829117632512,2720,3309,0
to the people who aren’t gonna vote/are still gonna try to vote independent... you’re a fucking idiot when trump gets re-elected it’s going to be your fault,Trump,8/11/2020 23:57,maddietarantino,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335828937097216,491,498,15
"@_danonymous I'm right there with you...

The last 2 election cycles have been me either trying to keep Trump out of office or (now) trying to kick him out. I feel almost cheated out of how (I feel) it should be done (i.e. educated decision) but unfortunately here we are...",Trump,8/11/2020 23:57,USF_Beth,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335828350013441,354,1473,1
"@rew6414 Not in the least. It's as if they want to just hand this election to Trump on a silver platter like last time. Of course, any corporate candidate will do for the DNC including Trump. We. Are. Doomed.",Trump,8/11/2020 23:57,atndixon,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335828115132417,2017,2634,4
@InternetHippo there is a small dude inside donald trump,Trump,8/11/2020 23:57,bad_vibes_sad,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335827913687041,50,374,0
@ddale8 And Trump will have to learn the prison lingo,Trump,8/11/2020 23:57,MileHighing,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335827167223809,248,556,0
"I took an 18 hour social media and news break and after 3 weeks of ""sometime soon""ing us, Biden finally picked his nominee?!  Good choice though, overall.  Sad it's not someone more progressive, but, Harris is strong, smart, and won't take anyone's shit.",Biden,8/11/2020 23:57,BG45_Pho,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335827003650048,65,96,1
@KamalaHarris congratulations im voting Biden and for you. Im so excited and so ready thank you for being the change. Make History HERSTORY !!!!!!!!,Biden,8/11/2020 23:57,scota23,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335825518911494,28,142,0
biden really just picked a cop....right now..... i don’t even have the words https://t.co/QFsJ8FZV7D,Biden,8/11/2020 23:57,sadhapa,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335825002967043,139,315,7
"@onedroprule Democrat Gov. Newsom: Trump Has Met ‘Every Single Direct Request That He Was Capable Of Meeting’
https://t.co/V2Rkq1edLk",Trump,8/11/2020 23:57,N3S73,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335824990457857,517,1091,0
"I'd rather see Karmala Harris debate TOPOS than Biden.

She would eviscerate him to an orange mess.",Biden,8/11/2020 23:57,HitchensJr,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335824876986368,751,96,1
@DrStaceyPatton Biden is the cops.,Biden,8/11/2020 23:57,lyndonbaines1,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335824151412736,32,310,0
"How did Trump become President of the United States of America? 
Ephesians 6:12 For our struggle is not against flesh and blood, but against the rulers, against the authorities, against the powers of this dark world and against the spiritual forces of evil in the heavenly realms. https://t.co/M8rBPIapeH https://t.co/EJajvtwZmD",Trump,8/11/2020 23:57,lladnek,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335823996329984,55,626,0
Remember a vote for Biden is a vote to protect the Supreme Court from becoming Republican dominated.,Biden,8/11/2020 23:57,saniaj_,Twitter for Android,1.29E+18,https://twitter.com/statuses/1293335823803392001,31,40,2
"Biden and Harris, & all the Clinton democrats seem determined to channel the restored Bourbons. They have learned nothing and forgotten nothing.@annenortonnow https://t.co/Bu5rdJYGzd",Biden,8/11/2020 23:57,CmsReorient,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335823711121409,757,368,1
"Re: Biden/Harris. I have a racist, MAGA cousin, (who calls herself a “conservative”) whose head is going to f**king explode.  🤣🤣🤣",Biden,8/11/2020 23:57,deannagayle57,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335823362846721,46,114,0
"@nodank_ Yeah. ""Not me, us?"" Bernie is pretty clear, but I guess you know better. Go pout and eat a couple of quarts of ice cream, and figure out what happens if Trump wins to your precious interests of the people. (Hint: Belarus)",Trump,8/11/2020 23:57,kkreitman,Twitter Web App,1.29E+18,https://twitter.com/statuses/1293335823354486784,2516,3230,0
"@B4VALAMP Yes I just read about her change in opinion on sex workers. It’s very possible that she changed her mind in 11 years. My politics is constantly evolving myself. 

Concerned about Biden myself and I never said communities didn’t have a right to anything.",Biden,8/11/2020 23:57,Falconer084,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1293335821907456000,4799,4335,8
@PalmerReport Haha! Trump is pathetic!,Trump,8/11/2020 23:57,jace36527817,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1293335821588860928,42,495,0
